0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4955,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.601,0.311,0.0355,0,0,0,0,0,0,0,0,0,0,0,0
0.217,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.0845,1.283,0.224,0.046,0.397,0,0,0,0,0,0,0,0,0
0,0.478,0.756,0,0,0,0,0,0,0,0,0,0,0,0
1.7235,0.363,0.063,0,0,0,0,0,0,0,0,0,0,0,0
0.288,0,3.213,0,0,0,0,0,0,0,0,0,0,0,0
1.5915,0.289,0.441,0.289,0.064,0.6545,0,0,0,0,0,0,0,0,0
1.2715,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7925,0.817,0.0035,0,0,0,0,0,0,0,0,0,0,0,0
2.0595,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.8325,1.263,0,0,0,0,0,0,0,0,0,0,0,0
0.9635,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.189,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6985,0,2.397,0,0,0,0,0,0,0,0,0,0,0,0
0.7865,0,0.1285,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.4355,0.4695,0,0,0,0,0,0,0,0,0,0,0,0
0.513,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.681,1.695,0.4625,0,0.326,0,0,0,0,0,0,0,0,0
0,0.5745,1.65,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0505,0,0.1385,0,0,0,0,0,0,0,0,0,0,0,0
1.05,0.5435,0.747,0,0,0,0,0,0,0,0,0,0,0,0
0.471,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.303,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.315,1.38,0,0,0,0,0,0,0,0,0,0,0,0
2.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.163,0.938,1.6265,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.1635,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2205,0.483,0.8975,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.193,0.249,1.567,0,0,0,0,0,0,0,0,0,0,0,0
